checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,custom validation schema,parent_id,map type,sort weight,external id,comment,versioned_object_id,mnemonic,from_concept_id,to_concept_id,to_source_id,from_source_id,from concept code,from concept name,from source url,from source version,to concept code,to concept name,to source url,to source version, counted, index
{},630482,View,2022-09-01T21:08:38.164151+00:00,2022-09-02T03:20:48.346409+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91670/,630482,False,False,False,,10,SAME-AS,,05941b66-36e7-4fb1-9995-6ce7f43e1e9c,,630482,91670,198001,,11,10,35305,Villous Adenoma of Colon,/orgs/MOH-KENYA/sources/nhdd/,,309084001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635161,View,2022-09-01T21:08:59.461827+00:00,2022-09-02T03:20:48.408699+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94009/,635161,False,False,False,,10,SAME-AS,,af4fe9b1-3326-4c50-a497-4a1e1bf5a3cc,,635161,94009,199333,,11,10,34592,Urethral Meatitis,/orgs/MOH-KENYA/sources/nhdd/,,89656008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635166,View,2022-09-01T21:08:59.482704+00:00,2022-09-02T03:20:48.459290+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94010/,635166,False,False,False,,10,SAME-AS,,6fc96daf-6478-4b78-ad70-4b3933642298,,635166,94010,199334,,11,10,29929,Spondyloepiphyseal Dysplasia Tarda,/orgs/MOH-KENYA/sources/nhdd/,,51952004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639126,View,2022-09-01T21:09:17.150721+00:00,2022-09-02T03:20:48.507949+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/95989/,639126,False,False,False,,10,SAME-AS,,0fa6930c-1d6c-4766-ab5a-f26e176e3f15,,639126,95989,200403,,11,10,37834,Candidiasis,/orgs/MOH-KENYA/sources/nhdd/,,78048006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643189,View,2022-09-01T21:09:35.630327+00:00,2022-09-02T03:20:48.524468+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98022/,643189,False,False,False,,10,SAME-AS,,1d864579-fd9a-4db8-a979-de33b9dd9400,,643189,98022,201609,,11,10,34069,laceration of pharynx,/orgs/MOH-KENYA/sources/nhdd/,,282452001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630494,View,2022-09-01T21:08:38.200232+00:00,2022-09-02T03:20:48.608187+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91675/,630494,False,False,False,,10,SAME-AS,,5f3dab1c-21bc-4353-8af8-ed456e112221,,630494,91675,198004,,11,10,40510,digital mucous cyst,/orgs/MOH-KENYA/sources/nhdd/,,404098005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625661,View,2022-09-01T21:08:16.566358+00:00,2022-09-02T03:20:48.638769+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89258/,625661,False,False,False,,10,SAME-AS,,affa4d54-6073-45bf-ac53-20ec6b2295f0,,625661,89258,196545,,11,10,30627,Stump Neuralgia,/orgs/MOH-KENYA/sources/nhdd/,,112103001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621590,View,2022-09-01T21:07:57.079982+00:00,2022-09-02T03:20:48.787613+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87224/,621590,False,False,False,,10,SAME-AS,,73e0b68d-8e21-41d3-b84f-3bbdac743a2d,,621590,87224,195355,,11,10,24297,Ear solution,/orgs/MOH-KENYA/sources/nhdd/,,421713001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639129,View,2022-09-01T21:09:17.165882+00:00,2022-09-02T03:20:48.857621+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/95992/,639129,False,False,False,,10,SAME-AS,,6b425a4d-65b9-43f9-93fa-5c543facca23,,639129,95992,200432,,11,10,33699,Trifid Tongue,/orgs/MOH-KENYA/sources/nhdd/,,12721007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641776,View,2022-09-01T21:09:29.128659+00:00,2022-09-02T03:20:48.891369+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97315/,641776,False,False,False,,10,SAME-AS,,9aa1abae-eb33-4f2f-8926-5640cd2b2668,,641776,97315,201215,,11,10,39637,accidental butabarbital overdose,/orgs/MOH-KENYA/sources/nhdd/,,296042005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},858132,View,2022-09-01T22:32:35.520637+00:00,2022-09-02T03:20:48.922436+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/205492/,858132,False,False,False,,10,NARROWER-THAN,,7839cc03-2591-4676-bbf0-c55edd47f1e0,,858132,205492,171707,,11,10,15357,QazCovid-in COVID-19 vaccine,/orgs/MOH-KENYA/sources/nhdd/,,1119305005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696431,View,2022-09-01T21:13:37.601314+00:00,2022-09-02T03:20:48.939415+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124644/,696431,False,False,False,,10,SAME-AS,,7ae610ba-b6a8-4e45-9212-d60cbee58703,,696431,124644,216737,,11,10,35963,"Glutaric Acidemia, Type 2",/orgs/MOH-KENYA/sources/nhdd/,,22886006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639134,View,2022-09-01T21:09:17.190808+00:00,2022-09-02T03:20:48.947522+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/95993/,639134,False,False,False,,10,SAME-AS,,a49ecf42-0a65-4b68-8733-bc8a93a3f421,,639134,95993,200463,,11,10,33527,mephobarbital adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,292322008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641777,View,2022-09-01T21:09:29.129766+00:00,2022-09-02T03:20:48.987977+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97316/,641777,False,False,False,,10,SAME-AS,,31e96f3e-9548-43ba-83ce-f385fbc6108b,,641777,97316,201187,,11,10,40890,Femoral Hernia,/orgs/MOH-KENYA/sources/nhdd/,,50063009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635184,View,2022-09-01T21:08:59.545296+00:00,2022-09-02T03:20:49.035615+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94021/,635184,False,False,False,,10,SAME-AS,,dd67596d-ef47-4171-9f66-fabfe105ef2a,,635184,94021,199259,,11,10,39980,Disease of Pharynx,/orgs/MOH-KENYA/sources/nhdd/,,75860007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621610,View,2022-09-01T21:07:57.142031+00:00,2022-09-02T03:20:49.151969+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87232/,621610,False,False,False,,10,SAME-AS,,f39b0553-2220-44ce-abf1-814b31da3cea,,621610,87232,195298,,11,10,31515,"Supination-Eversion Injury of Ankle, Stage 4",/orgs/MOH-KENYA/sources/nhdd/,,55430005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621612,View,2022-09-01T21:07:57.150403+00:00,2022-09-02T03:20:49.203218+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87234/,621612,False,False,False,,10,SAME-AS,,f4bdcdc3-ab41-4b0c-860f-52ca80956878,,621612,87234,195366,,11,10,35470,iatrogenic neonatal hypoglycaemia,/orgs/MOH-KENYA/sources/nhdd/,,276562001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639144,View,2022-09-01T21:09:17.234185+00:00,2022-09-02T03:20:49.218052+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/95999/,639144,False,False,False,,10,SAME-AS,,d3cbc67e-8363-482e-8c82-e6fd9f47d970,,639144,95999,200367,,11,10,31727,Syndrome of Carbohydrate Intolerance,/orgs/MOH-KENYA/sources/nhdd/,,29736007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621613,View,2022-09-01T21:07:57.158733+00:00,2022-09-02T03:20:49.277231+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87235/,621613,False,False,False,,10,SAME-AS,,42b87925-66f6-4376-bbe8-751531189abb,,621613,87235,195356,,11,10,29189,Secondary,/orgs/MOH-KENYA/sources/nhdd/,,2603003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},647197,View,2022-09-01T21:09:53.726425+00:00,2022-09-02T03:20:49.292731+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/100027/,647197,False,False,False,,10,SAME-AS,,3a8dc7cb-9e2b-4e90-8cf0-1358bc7a2f16,,647197,100027,202721,,11,10,40899,Fetal Bradycardia,/orgs/MOH-KENYA/sources/nhdd/,,240299002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625690,View,2022-09-01T21:08:16.723210+00:00,2022-09-02T03:20:49.315455+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89274/,625690,False,False,False,,10,SAME-AS,,9e6acef1-c789-4429-b224-f3caa2767c03,,625690,89274,196455,,11,10,27891,Rupture of Rectum,/orgs/MOH-KENYA/sources/nhdd/,,37502002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635200,View,2022-09-01T21:08:59.595409+00:00,2022-09-02T03:20:49.371039+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94027/,635200,False,False,False,,10,SAME-AS,,7f6a3c9a-9b20-4487-b1d6-63f09d48b439,,635200,94027,199368,,11,10,38370,atypical endocervical cells on Pap smear,/orgs/MOH-KENYA/sources/nhdd/,,441094005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639148,View,2022-09-01T21:09:17.248361+00:00,2022-09-02T03:20:49.420016+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96002/,639148,False,False,False,,10,SAME-AS,,ef438c88-40cf-46a3-8066-dcb3c09ce1f4,,639148,96002,200467,,11,10,40348,pulmonary capillary hemangiomatosis,/orgs/MOH-KENYA/sources/nhdd/,,233949008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639149,View,2022-09-01T21:09:17.253783+00:00,2022-09-02T03:20:49.455705+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96004/,639149,False,False,False,,10,SAME-AS,,29bb6faf-e606-4980-b187-764fdbd66529,,639149,96004,200440,,11,10,39989,Disorder of Posterior Pituitary,/orgs/MOH-KENYA/sources/nhdd/,,72442006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635203,View,2022-09-01T21:08:59.613583+00:00,2022-09-02T03:20:49.463692+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94029/,635203,False,False,False,,10,SAME-AS,,b98a3f3a-31a6-4880-8640-5e56e82fa698,,635203,94029,199304,,11,10,36571,Acute Infective Arthritis,/orgs/MOH-KENYA/sources/nhdd/,,26071001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621630,View,2022-09-01T21:07:57.219446+00:00,2022-09-02T03:20:49.489838+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87241/,621630,False,False,False,,10,SAME-AS,,dcddd44a-ba51-48ed-be5d-89cc550aecd4,,621630,87241,195334,,11,10,25378,Primary Malignant Neoplasm of Posterior Wall of Oropharynx,/orgs/MOH-KENYA/sources/nhdd/,,93971002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696434,View,2022-09-01T21:13:37.616457+00:00,2022-09-02T03:20:49.548445+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124646/,696434,False,False,False,,10,SAME-AS,,0ea21886-5e92-45e6-b8af-d71fcbddc911,,696434,124646,216711,,11,10,37574,Benign prostatic hypertrophy,/orgs/MOH-KENYA/sources/nhdd/,,266569009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621631,View,2022-09-01T21:07:57.225076+00:00,2022-09-02T03:20:49.555469+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87242/,621631,False,False,False,,10,SAME-AS,,8db9dff0-cd8e-4ed4-ba2a-78d9db2ada76,,621631,87242,195370,,11,10,33493,metaraminol poisoning of undetermined intent,/orgs/MOH-KENYA/sources/nhdd/,,291302006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625705,View,2022-09-01T21:08:16.795513+00:00,2022-09-02T03:20:49.571537+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89280/,625705,False,False,False,,10,SAME-AS,,b52cb3a1-c6d4-463d-af09-cf21bab5f519,,625705,89280,196577,,11,10,38352,avascular necrosis of lunate,/orgs/MOH-KENYA/sources/nhdd/,,360466009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},647503,View,2022-09-01T21:09:54.925271+00:00,2022-09-02T03:20:49.610681+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/100180/,647503,False,False,False,,10,SAME-AS,,bd648b65-c85f-478e-8017-9545af0b5bc6,,647503,100180,202773,,11,10,35514,Vitiligo of Pinta,/orgs/MOH-KENYA/sources/nhdd/,,56347002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621635,View,2022-09-01T21:07:57.274414+00:00,2022-09-02T03:20:49.656205+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87244/,621635,False,False,False,,10,SAME-AS,,5205a1bb-d67c-44ad-9033-b1674fb92cc2,,621635,87244,195313,,11,10,29902,Splenic Abscess,/orgs/MOH-KENYA/sources/nhdd/,,82053000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630539,View,2022-09-01T21:08:38.402190+00:00,2022-09-02T03:20:49.673662+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91697/,630539,False,False,False,,10,SAME-AS,,1064431c-3348-42a6-b937-4e82a1bec04e,,630539,91697,197973,,11,10,29744,Spastic Diplegia,/orgs/MOH-KENYA/sources/nhdd/,,281411007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630540,View,2022-09-01T21:08:38.405406+00:00,2022-09-02T03:20:49.733567+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91698/,630540,False,False,False,,10,SAME-AS,,b734df67-4c9d-43aa-a6c2-e5598b0f1355,,630540,91698,198019,,11,10,39255,Crushing Injury of Trunk,/orgs/MOH-KENYA/sources/nhdd/,,4975008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639158,View,2022-09-01T21:09:17.275445+00:00,2022-09-02T03:20:49.748807+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96007/,639158,False,False,False,,10,SAME-AS,,4ba667c2-9e78-482f-aee7-e1a4ecb12e32,,639158,96007,200431,,11,10,29224,Newborn's health status,/orgs/MOH-KENYA/sources/nhdd/,,364737004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641785,View,2022-09-01T21:09:29.165932+00:00,2022-09-02T03:20:49.763964+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97320/,641785,False,False,False,,10,SAME-AS,,8cf27030-e7fb-4b92-be3a-35544661840c,,641785,97320,201218,,11,10,38200,bilateral undescended testicles,/orgs/MOH-KENYA/sources/nhdd/,,268228006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625710,View,2022-09-01T21:08:16.809835+00:00,2022-09-02T03:20:49.826232+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89284/,625710,False,False,False,,10,SAME-AS,,4c657742-568d-4f09-a7f1-2d3ed923dd70,,625710,89284,196581,,11,10,32423,person injured in unspecified traffic motor-vehicle accident,/orgs/MOH-KENYA/sources/nhdd/,,36198007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630543,View,2022-09-01T21:08:38.411414+00:00,2022-09-02T03:20:49.841533+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91699/,630543,False,False,False,,10,SAME-AS,,8d6a58c1-031b-45ed-915c-842eaca21a9d,,630543,91699,197978,,11,10,37283,Non-Infectious Destruction of Bone,/orgs/MOH-KENYA/sources/nhdd/,,398199007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621640,View,2022-09-01T21:07:57.293411+00:00,2022-09-02T03:20:49.865951+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87248/,621640,False,False,False,,10,SAME-AS,,8f491bf0-6a4a-4c60-b533-4fba7b10d4c7,,621640,87248,195372,,11,10,37268,corticosteroid dependence,/orgs/MOH-KENYA/sources/nhdd/,,95919007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625717,View,2022-09-01T21:08:16.831833+00:00,2022-09-02T03:20:49.896092+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89286/,625717,False,False,False,,10,SAME-AS,,bec9d705-7e17-4147-bb1f-9daaf24f224b,,625717,89286,196533,,11,10,26620,Rachischisis,/orgs/MOH-KENYA/sources/nhdd/,,61819007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630546,View,2022-09-01T21:08:38.427078+00:00,2022-09-02T03:20:49.911248+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91701/,630546,False,False,False,,10,SAME-AS,,ec36c07c-b653-401b-892b-6b1048862a61,,630546,91701,197985,,11,10,36386,familial Addison disease,/orgs/MOH-KENYA/sources/nhdd/,,37495007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625721,View,2022-09-01T21:08:16.839895+00:00,2022-09-02T03:20:49.972240+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89288/,625721,False,False,False,,10,SAME-AS,,dcc8722f-d66c-4ca9-a08a-986ff2486001,,625721,89288,196534,,11,10,38710,Brain Concussion,/orgs/MOH-KENYA/sources/nhdd/,,110030002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630554,View,2022-09-01T21:08:38.499903+00:00,2022-09-02T03:20:49.988364+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91703/,630554,False,False,False,,10,SAME-AS,,9d33d69d-ecc4-4d7b-bfb3-d8626b1a4cea,,630554,91703,198025,,11,10,34948,Vasa Previa with Antenatal Problem,/orgs/MOH-KENYA/sources/nhdd/,,199896005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635225,View,2022-09-01T21:08:59.719156+00:00,2022-09-02T03:20:50.003916+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94040/,635225,False,False,False,,10,SAME-AS,,d9a2790f-3ab2-43e0-8d73-c46cf650a54c,,635225,94040,199313,,11,10,32078,Tension Pneumocephalus,/orgs/MOH-KENYA/sources/nhdd/,,277340007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639161,View,2022-09-01T21:09:17.286331+00:00,2022-09-02T03:20:50.021106+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96008/,639161,False,False,False,,10,SAME-AS,,90ae1683-a9c7-4a9b-b583-9f177366b97a,,639161,96008,200449,,11,10,35139,injury of thoracic sympathetic nerves,/orgs/MOH-KENYA/sources/nhdd/,,212244009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630555,View,2022-09-01T21:08:38.506211+00:00,2022-09-02T03:20:50.043868+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91704/,630555,False,False,False,,10,SAME-AS,,c3b36623-a6c6-43ce-86da-127982d79161,,630555,91704,198026,,11,10,36563,epidural haemorrhage without loss of consciousness with open intracranial wound,/orgs/MOH-KENYA/sources/nhdd/,,209978003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621649,View,2022-09-01T21:07:57.334440+00:00,2022-09-02T03:20:50.098852+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87252/,621649,False,False,False,,10,SAME-AS,,d12867a0-ec0f-41ef-932e-fb16468c8fea,,621649,87252,195336,,11,10,30259,Poor,/orgs/MOH-KENYA/sources/nhdd/,,255351007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621652,View,2022-09-01T21:07:57.345486+00:00,2022-09-02T03:20:50.158090+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87253/,621652,False,False,False,,10,SAME-AS,,60ae1dbd-3454-4d2a-92f0-6ff68c87298e,,621652,87253,195266,,11,10,33671,Trichophytosis,/orgs/MOH-KENYA/sources/nhdd/,,123817002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639164,View,2022-09-01T21:09:17.289095+00:00,2022-09-02T03:20:50.173875+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96010/,639164,False,False,False,,10,SAME-AS,,30db4d6c-9077-426e-817f-cbb41a971f9b,,639164,96010,200408,,11,10,41955,Corrosion of Second Degree of Trunk,/orgs/MOH-KENYA/sources/nhdd/,,211786000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630558,View,2022-09-01T21:08:38.522222+00:00,2022-09-02T03:20:50.212038+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91706/,630558,False,False,False,,10,SAME-AS,,4bf6744f-c90d-4c9f-8c64-8a2fa049c203,,630558,91706,197991,,11,10,37104,deforming dorsopathy,/orgs/MOH-KENYA/sources/nhdd/,,298380006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621655,View,2022-09-01T21:07:57.347126+00:00,2022-09-02T03:20:50.256502+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87255/,621655,False,False,False,,10,SAME-AS,,bea7f4f6-47c2-4790-8b89-60756ec7eced,,621655,87255,195344,,11,10,25550,Primary Malignant Neoplasm of Ventral Surface of Tongue,/orgs/MOH-KENYA/sources/nhdd/,,94134006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635235,View,2022-09-01T21:08:59.754850+00:00,2022-09-02T03:20:50.320823+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94045/,635235,False,False,False,,10,SAME-AS,,bdd660a1-6efd-4bd0-b768-31fff047e320,,635235,94045,199379,,11,10,31001,tendinitis of foot,/orgs/MOH-KENYA/sources/nhdd/,,425772008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639166,View,2022-09-01T21:09:17.301631+00:00,2022-09-02T03:20:50.336231+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96012/,639166,False,False,False,,10,SAME-AS,,c1ae6ec2-68d7-4c94-97dd-d0e21b4fe5d6,,639166,96012,200469,,11,10,30648,underachievement in school,/orgs/MOH-KENYA/sources/nhdd/,,105419003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630564,View,2022-09-01T21:08:38.553976+00:00,2022-09-02T03:20:50.378374+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91710/,630564,False,False,False,,10,SAME-AS,,f55c5155-8851-4ece-93de-770fbb53ee91,,630564,91710,197993,,11,10,31353,spectinomycin adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,292936006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639167,View,2022-09-01T21:09:17.302447+00:00,2022-09-02T03:20:50.393252+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96011/,639167,False,False,False,,10,SAME-AS,,3cf3de85-e3f3-4510-b4b9-1134092e7c99,,639167,96011,200472,,11,10,29051,saliva,/orgs/MOH-KENYA/sources/nhdd/,,256897009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635238,View,2022-09-01T21:08:59.778541+00:00,2022-09-02T03:20:50.427323+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94047/,635238,False,False,False,,10,SAME-AS,,2c8f06bc-9250-4570-bccb-aee3f61f3edd,,635238,94047,199352,,11,10,39085,Difficulty Defaecating,/orgs/MOH-KENYA/sources/nhdd/,,14760008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630570,View,2022-09-01T21:08:38.579087+00:00,2022-09-02T03:20:50.452086+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91712/,630570,False,False,False,,10,SAME-AS,,87ec3a2c-f07c-433c-a2ae-b3faafa099b3,,630570,91712,197955,,11,10,31712,Synchilia,/orgs/MOH-KENYA/sources/nhdd/,,54764003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625740,View,2022-09-01T21:08:16.944060+00:00,2022-09-02T03:20:50.488872+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89298/,625740,False,False,False,,10,SAME-AS,,a894a833-21f0-4644-bd82-8fd077bdb222,,625740,89298,196587,,11,10,31166,streptomycin adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,292925004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630573,View,2022-09-01T21:08:38.610561+00:00,2022-09-02T03:20:50.503723+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91713/,630573,False,False,False,,10,SAME-AS,,31e395b3-f84f-43f4-b244-b3104c65d5be,,630573,91713,197902,,11,10,35126,Verruga Peruana,/orgs/MOH-KENYA/sources/nhdd/,,240455009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625743,View,2022-09-01T21:08:16.955673+00:00,2022-09-02T03:20:50.564729+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89299/,625743,False,False,False,,10,SAME-AS,,036d8401-210b-4552-8322-f53c55df8c49,,625743,89299,196583,,11,10,34039,left atrial dilatation,/orgs/MOH-KENYA/sources/nhdd/,,253361002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625751,View,2022-09-01T21:08:16.989786+00:00,2022-09-02T03:20:50.660272+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89302/,625751,False,False,False,,10,SAME-AS,,4b3670a5-d4e4-4212-97d8-469a647e2936,,625751,89302,196586,,11,10,39067,accidental sulfadiazine poisoning,/orgs/MOH-KENYA/sources/nhdd/,,291639004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639180,View,2022-09-01T21:09:17.356157+00:00,2022-09-02T03:20:50.689149+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96017/,639180,False,False,False,,10,SAME-AS,,abaa08c6-39a4-4cd4-bcfd-fe1c6d947de0,,639180,96017,200474,,11,10,33341,mucolytic agent adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,292550009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643813,View,2022-09-01T21:09:38.675914+00:00,2022-09-02T03:20:50.704251+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98336/,643813,False,False,False,,10,SAME-AS,,cb1d0f22-a6fc-439b-aa91-ced62bd79eb6,,643813,98336,201758,,11,10,37842,cerebral infarction due to thrombosis of cerebral arteries,/orgs/MOH-KENYA/sources/nhdd/,,195189003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
