checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,external id,concept class,datatype,comment,parent_id,versioned_object_id,mnemonic,counted,index
{},149105,View,2022-09-01T20:56:59.851882+00:00,2022-09-01T20:56:59.860602+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4756/,149105,False,False,False,3e8de3ff-e979-4722-b80a-3de48af0d111,Diagnosis,N/A,,10,149105,4756,True,True
{},171708,View,2022-09-01T21:02:30.528453+00:00,2022-09-01T21:02:30.568394+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14991/,171708,False,False,False,613018e7-bc56-459a-957d-f8ed85f41b3d,Diagnosis,N/A,,10,171708,14991,True,True
{},142938,View,2022-09-01T20:55:22.216448+00:00,2022-09-01T20:55:22.235364+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11559/,142938,False,False,False,c2711dd4-db42-4da3-83c4-ba23dcaf69e2,Diagnosis,N/A,,10,142938,11559,True,True
{},212831,View,2022-09-01T21:12:34.144016+00:00,2022-09-01T21:12:34.152516+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/37367/,212831,False,False,False,1a572b2d-b862-4b92-b493-04233ae72874,Diagnosis,N/A,,10,212831,37367,True,True
{},137008,View,2022-09-01T20:53:46.485945+00:00,2022-09-01T20:53:46.492228+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3961/,137008,False,False,False,c065899a-8de6-4f44-b7b0-80ff5b4dec49,Drug,N/A,,10,137008,3961,True,True
{},142939,View,2022-09-01T20:55:22.223589+00:00,2022-09-01T20:55:22.232844+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4538/,142939,False,False,False,9618bf71-ad7c-48bf-9d6a-6f5ac82d3452,Drug,N/A,,10,142939,4538,True,True
{},137007,View,2022-09-01T20:53:46.478830+00:00,2022-09-01T20:53:46.488898+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1261/,137007,False,False,False,2053dff1-11a2-4e5d-bda2-e15c9f17a6a8,Drug,N/A,,10,137007,1261,True,True
{},212832,View,2022-09-01T21:12:34.151081+00:00,2022-09-01T21:12:34.159796+00:00,1,1,True,"{'units': '', 'allow_decimal': False}",/orgs/MOH-KENYA/sources/nhdd/concepts/29846/,212832,False,False,False,83c0f2b1-3277-4f38-bf19-ca00875637d8,Finding,Numeric,,10,212832,29846,True,True
{},142940,View,2022-09-01T20:55:22.225877+00:00,2022-09-01T20:55:22.234223+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1115/,142940,False,False,False,a0fc7d8f-f513-4658-a29c-14bc52353a99,Diagnosis,N/A,,10,142940,1115,True,True
{},137009,View,2022-09-01T20:53:46.488623+00:00,2022-09-01T20:53:46.497692+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6301/,137009,False,False,False,66c3f8af-a094-4f95-b905-3552358579af,Diagnosis,N/A,,10,137009,6301,True,True
{},137010,View,2022-09-01T20:53:46.516089+00:00,2022-09-01T20:53:46.525780+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7741/,137010,False,False,False,223b74f9-39a4-449f-adfb-e9c68b3dde3a,Diagnosis,N/A,,10,137010,7741,True,True
{},142941,View,2022-09-01T20:55:22.226843+00:00,2022-09-01T20:55:22.238517+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7058/,142941,False,False,False,494f3d9e-d271-4f0e-a316-0e1621183ff0,Drug,N/A,,10,142941,7058,True,True
{},149107,View,2022-09-01T20:56:59.860356+00:00,2022-09-01T20:56:59.870604+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4940/,149107,False,False,False,f2a365bd-10d1-48e3-86e0-8a15a636fabe,Drug,N/A,,10,149107,4940,True,True
{},171710,View,2022-09-01T21:02:30.580174+00:00,2022-09-01T21:02:30.588103+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/16967/,171710,False,False,False,82fa80e7-db2a-4ac9-90c4-024f0f662c25,Diagnosis,N/A,,10,171710,16967,True,True
{},137012,View,2022-09-01T20:53:46.540210+00:00,2022-09-01T20:53:46.547224+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/181/,137012,False,False,False,ffc796d7-a199-42bc-91b1-9b1278ca7589,Diagnosis,N/A,,10,137012,181,True,True
{},149106,View,2022-09-01T20:56:59.860041+00:00,2022-09-01T20:56:59.872105+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3498/,149106,False,False,False,d66a8c35-81dc-4a81-a554-aa4551a0e587,Diagnosis,N/A,,10,149106,3498,True,True
{},171712,View,2022-09-01T21:02:30.585485+00:00,2022-09-01T21:02:30.593487+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/27201/,171712,False,False,False,1c56e784-4a6e-4ad8-924c-3e4bfd888f5e,Finding,Text,,10,171712,27201,True,True
{},142945,View,2022-09-01T20:55:22.301548+00:00,2022-09-01T20:55:22.308649+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/939/,142945,False,False,False,d5cda482-f784-4583-b2bc-e831d2725901,Drug,N/A,,10,142945,939,True,True
{},152141,View,2022-09-01T20:57:44.017332+00:00,2022-09-01T20:57:44.025735+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12688/,152141,False,False,False,cea308e6-a303-4054-a053-28371db0c2f8,Diagnosis,N/A,,10,152141,12688,True,True
{},154806,View,2022-09-01T20:58:23.916449+00:00,2022-09-01T20:58:23.924355+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8393/,154806,False,False,False,1a146cce-aadf-4c78-8c46-56d131477638,Drug,N/A,,10,154806,8393,True,True
{},137014,View,2022-09-01T20:53:46.557904+00:00,2022-09-01T20:53:46.567771+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11881/,137014,False,False,False,6f57d4f1-c454-4592-9b93-9e0a81af0bb2,Diagnosis,N/A,,10,137014,11881,True,True
{},142946,View,2022-09-01T20:55:22.314044+00:00,2022-09-01T20:55:22.321335+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5257/,142946,False,False,False,5aa1e710-5090-4c67-872e-2532cb53bf1d,Drug,N/A,,10,142946,5257,True,True
{},149110,View,2022-09-01T20:56:59.890742+00:00,2022-09-01T20:56:59.900680+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11780/,149110,False,False,False,9dd97686-984f-4261-bc30-7ee68f3d52aa,Drug,N/A,,10,149110,11780,True,True
{},137018,View,2022-09-01T20:53:46.620951+00:00,2022-09-01T20:53:46.630470+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2881/,137018,False,False,False,6a880639-6470-4c68-a6cf-a8551d6edcbe,Drug,N/A,,10,137018,2881,True,True
{},212833,View,2022-09-01T21:12:34.155085+00:00,2022-09-01T21:12:34.165304+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/29311/,212833,False,False,False,5b1d2ca1-5daf-43dc-a234-ab1e77e19975,Misc,N/A,,10,212833,29311,True,True
{},142948,View,2022-09-01T20:55:22.339752+00:00,2022-09-01T20:55:22.348142+00:00,1,1,True,"{'units': '', 'allow_decimal': False}",/orgs/MOH-KENYA/sources/nhdd/concepts/13173/,142948,False,False,False,91c0e140-2cfd-4b0a-a2cb-2b2982a410a0,Test,Numeric,,10,142948,13173,True,True
{},149111,View,2022-09-01T20:56:59.892286+00:00,2022-09-01T20:56:59.902314+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/785/,149111,False,False,False,71089d48-2577-409f-ba03-6379ab14263c,Drug,N/A,,10,149111,785,True,True
{},137020,View,2022-09-01T20:53:46.636146+00:00,2022-09-01T20:53:46.646230+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5221/,137020,False,False,False,ea9571f4-a027-4851-a211-f87ee05a1a09,Drug,N/A,,10,137020,5221,True,True
{},137023,View,2022-09-01T20:53:46.724928+00:00,2022-09-01T20:53:46.734501+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10981/,137023,False,False,False,6e286772-a600-46c3-a765-cf10a3b28e74,Diagnosis,N/A,,10,137023,10981,True,True
{},137024,View,2022-09-01T20:53:46.746409+00:00,2022-09-01T20:53:46.754925+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12601/,137024,False,False,False,52f10007-9528-4a48-bf09-b71f9f25dc19,Diagnosis,N/A,,10,137024,12601,True,True
{},171714,View,2022-09-01T21:02:30.609105+00:00,2022-09-01T21:02:30.618192+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14812/,171714,False,False,False,a220b36d-7517-4a91-8445-6a02a222f369,Diagnosis,N/A,,10,171714,14812,True,True
{},142953,View,2022-09-01T20:55:22.441764+00:00,2022-09-01T20:55:22.450918+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12636/,142953,False,False,False,1d389620-f0a5-4289-860d-9cde5a04b326,Diagnosis,N/A,,10,142953,12636,True,True
{},137025,View,2022-09-01T20:53:46.756922+00:00,2022-09-01T20:53:46.765496+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10441/,137025,False,False,False,562bd6e7-4e00-427a-a7b7-0eb1aa2c4cc5,Diagnosis,N/A,,10,137025,10441,True,True
{},137028,View,2022-09-01T20:53:46.839034+00:00,2022-09-01T20:53:46.851723+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/541/,137028,False,False,False,747c0ccf-2dbb-47db-885f-6b56f26f40cc,Diagnosis,N/A,,10,137028,541,True,True
{},142954,View,2022-09-01T20:55:22.467376+00:00,2022-09-01T20:55:22.474807+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14262/,142954,False,False,False,e73469dc-70aa-4056-8e9f-33e02b082f9e,Diagnosis,N/A,,10,142954,14262,True,True
{},137030,View,2022-09-01T20:53:46.869107+00:00,2022-09-01T20:53:46.876475+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13501/,137030,False,False,False,e3fd07d9-2961-4b02-a88a-54f490dde61b,Anatomy,N/A,,10,137030,13501,True,True
{},142955,View,2022-09-01T20:55:22.477427+00:00,2022-09-01T20:55:22.488778+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10300/,142955,False,False,False,72de9c08-0c38-4d5b-9e57-3ccf815eca9b,Drug,N/A,,10,142955,10300,True,True
{},171716,View,2022-09-01T21:02:30.625635+00:00,2022-09-01T21:02:30.634860+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/20022/,171716,False,False,False,f9d485cf-511a-4556-8062-8359b60025ed,Procedure,N/A,,10,171716,20022,True,True
{},137031,View,2022-09-01T20:53:46.879851+00:00,2022-09-01T20:53:46.888503+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13321/,137031,False,False,False,76d59969-ea50-4fa4-ae3e-f917131e2f1f,Diagnosis,N/A,,10,137031,13321,True,True
{},171717,View,2022-09-01T21:02:30.631962+00:00,2022-09-01T21:02:30.641133+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/20389/,171717,False,False,False,eb09448e-44c0-4457-b0e1-be55707d2ae2,Misc,N/A,,10,171717,20389,True,True
{},142956,View,2022-09-01T20:55:22.480803+00:00,2022-09-01T20:55:22.487989+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5077/,142956,False,False,False,c87bbad0-e0e5-4642-86c5-1b296386e582,Drug,N/A,,10,142956,5077,True,True
{},137033,View,2022-09-01T20:53:46.932170+00:00,2022-09-01T20:53:46.942152+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12961/,137033,False,False,False,27c08d1e-3322-436f-8f57-fa64b16f6b65,Diagnosis,N/A,,10,137033,12961,True,True
{},142958,View,2022-09-01T20:55:22.500953+00:00,2022-09-01T20:55:22.510434+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6882/,142958,False,False,False,e0bdd483-02a1-4750-9817-79f0b72ca5a1,Drug,N/A,,10,142958,6882,True,True
{},137036,View,2022-09-01T20:53:46.976486+00:00,2022-09-01T20:53:46.984547+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2521/,137036,False,False,False,4958f12e-e971-4a24-8b2e-2f2d4b29a842,Diagnosis,N/A,,10,137036,2521,True,True
{},152143,View,2022-09-01T20:57:44.028455+00:00,2022-09-01T20:57:44.039558+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10179/,152143,False,False,False,bdb7a284-bf49-47b0-8584-a6f0999da70f,Drug,N/A,,10,152143,10179,True,True
{},137039,View,2022-09-01T20:53:47.130773+00:00,2022-09-01T20:53:47.138093+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12241/,137039,False,False,False,d22394f0-9037-4149-8547-62046153929d,Diagnosis,N/A,,10,137039,12241,True,True
{},137041,View,2022-09-01T20:53:47.235254+00:00,2022-09-01T20:53:47.243358+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13141/,137041,False,False,False,afc545ef-fd7b-45dd-8342-2bd8ec860358,Diagnosis,N/A,,10,137041,13141,True,True
{},142961,View,2022-09-01T20:55:22.536455+00:00,2022-09-01T20:55:22.553066+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4717/,142961,False,False,False,fb8f3946-315f-464d-a18c-aae316ea9813,Diagnosis,N/A,,10,142961,4717,True,True
{},137043,View,2022-09-01T20:53:48.810418+00:00,2022-09-01T20:53:48.820946+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1801/,137043,False,False,False,fd864868-3613-4dd5-80a1-61f5a0329ddf,Drug,N/A,,10,137043,1801,True,True
{},149117,View,2022-09-01T20:56:59.986860+00:00,2022-09-01T20:56:59.997085+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4043/,149117,False,False,False,b2882d6b-82ac-4877-b8d5-856c14bac411,Drug,N/A,,10,149117,4043,True,True
{},137044,View,2022-09-01T20:53:48.837559+00:00,2022-09-01T20:53:48.846663+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/902/,137044,False,False,False,76caacdc-57f8-486e-a18f-748b4689c42f,Diagnosis,N/A,,10,137044,902,True,True
{},142966,View,2022-09-01T20:55:22.601284+00:00,2022-09-01T20:55:22.610632+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5798/,142966,False,False,False,a14df21d-4d53-40c8-b794-1fb10f74e18b,Diagnosis,N/A,,10,142966,5798,True,True
{},149118,View,2022-09-01T20:56:59.987907+00:00,2022-09-01T20:57:00.002912+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6559/,149118,False,False,False,b1aecff8-d871-4018-806b-3f5662d4fb9c,Drug,N/A,,10,149118,6559,True,True
{},137046,View,2022-09-01T20:53:48.871873+00:00,2022-09-01T20:53:48.881646+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5941/,137046,False,False,False,0993bc88-8c6a-4efb-9de6-ad9e8458e476,Drug,N/A,,10,137046,5941,True,True
{},142965,View,2022-09-01T20:55:22.599653+00:00,2022-09-01T20:55:22.606843+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11016/,142965,False,False,False,ffb6b71b-4769-46cb-be4d-c83d655c0f44,Drug,N/A,,10,142965,11016,True,True
{},137049,View,2022-09-01T20:53:48.940964+00:00,2022-09-01T20:53:48.949487+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1621/,137049,False,False,False,44f4d1e6-87c2-43e4-89eb-c72abeeff9a2,Drug,N/A,,10,137049,1621,True,True
{},142968,View,2022-09-01T20:55:22.649493+00:00,2022-09-01T20:55:22.655630+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4001/,142968,False,False,False,162dea0b-c1f9-4e2d-ad46-27e42429b33c,Drug,N/A,,10,142968,4001,True,True
{},212837,View,2022-09-01T21:12:34.318761+00:00,2022-09-01T21:12:34.330399+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/42559/,212837,False,False,False,ac5084d4-f6e7-4bd8-99f8-16006650911d,Diagnosis,N/A,,10,212837,42559,True,True
{},137050,View,2022-09-01T20:53:48.961674+00:00,2022-09-01T20:53:48.974254+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3062/,137050,False,False,False,b10fd0d7-c38c-4067-ae17-76a897d3177d,Diagnosis,N/A,,10,137050,3062,True,True
{},142970,View,2022-09-01T20:55:22.669594+00:00,2022-09-01T20:55:22.678452+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2381/,142970,False,False,False,b9bf2ef9-bcef-47be-b7b7-20d759eda0ce,Diagnosis,N/A,,10,142970,2381,True,True
{},171723,View,2022-09-01T21:02:30.721252+00:00,2022-09-01T21:02:30.731117+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/26128/,171723,False,False,False,7ef623ba-68d2-4fcc-bfec-acfe9d5e57d1,Diagnosis,N/A,,10,171723,26128,True,True
{},137052,View,2022-09-01T20:53:48.988783+00:00,2022-09-01T20:53:49.000555+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1442/,137052,False,False,False,45f40b73-8250-4ca1-86e7-5ee0b2ee2c57,Diagnosis,N/A,,10,137052,1442,True,True
{},142971,View,2022-09-01T20:55:22.681071+00:00,2022-09-01T20:55:22.694828+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6338/,142971,False,False,False,d1c37345-c37a-4aff-856f-2b23fe234cea,Drug,N/A,,10,142971,6338,True,True
{},212838,View,2022-09-01T21:12:34.322928+00:00,2022-09-01T21:12:34.331553+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/31984/,212838,False,False,False,58b62c48-08c2-40b6-a072-874ef9d2ec31,Diagnosis,N/A,,10,212838,31984,True,True
{},137053,View,2022-09-01T20:53:48.996401+00:00,2022-09-01T20:53:49.004821+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1981/,137053,False,False,False,b03e17f8-f3c9-49d1-9677-d10b067090c7,Drug,N/A,,10,137053,1981,True,True
{},171725,View,2022-09-01T21:02:30.765093+00:00,2022-09-01T21:02:30.772103+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/17326/,171725,False,False,False,3a01cd48-badb-4dad-9faf-951c97d4bb16,Diagnosis,N/A,,10,171725,17326,True,True
{},142972,View,2022-09-01T20:55:22.685734+00:00,2022-09-01T20:55:22.694680+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5436/,142972,False,False,False,598ec8c5-f432-4808-b9f5-4b9eb9348582,Diagnosis,N/A,,10,142972,5436,True,True
{},149121,View,2022-09-01T20:57:00.114068+00:00,2022-09-01T20:57:00.122041+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/434/,149121,False,False,False,c639d1df-03df-40c0-ba39-8408bbfc624e,Diagnosis,N/A,,10,149121,434,True,True
{},137054,View,2022-09-01T20:53:49.010489+00:00,2022-09-01T20:53:49.023097+00:00,1,1,True,"{'units': '', 'allow_decimal': False}",/orgs/MOH-KENYA/sources/nhdd/concepts/8282/,137054,False,False,False,e27643f7-9d35-4168-8da4-5c104ec89c4e,Finding,Numeric,,10,137054,8282,True,True
{},142973,View,2022-09-01T20:55:22.688770+00:00,2022-09-01T20:55:22.696292+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/219/,142973,False,False,False,5631f637-407d-4a7b-ad7b-cc7050561878,Drug,N/A,,10,142973,219,True,True
{},171726,View,2022-09-01T21:02:30.773403+00:00,2022-09-01T21:02:30.783697+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/27024/,171726,False,False,False,779969fc-721a-4d04-8c73-a00727b5acf3,Diagnosis,N/A,,10,171726,27024,True,True
{},137057,View,2022-09-01T20:53:49.032048+00:00,2022-09-01T20:53:49.041786+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8821/,137057,False,False,False,a4e8cdcf-a90e-4a68-86f8-59ff1c77878c,Diagnosis,N/A,,10,137057,8821,True,True
{},149122,View,2022-09-01T20:57:00.147280+00:00,2022-09-01T20:57:00.157530+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3681/,149122,False,False,False,ca7ba311-fd37-4223-9b6f-8a5034835d45,Diagnosis,N/A,,10,149122,3681,True,True
{},152146,View,2022-09-01T20:57:44.101374+00:00,2022-09-01T20:57:44.112963+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2978/,152146,False,False,False,edbc02b3-dddf-44c2-bcf2-6cc95f50dd93,Diagnosis,N/A,,10,152146,2978,True,True
{},137055,View,2022-09-01T20:53:49.025563+00:00,2022-09-01T20:53:49.033359+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10802/,137055,False,False,False,a170d5c4-6f00-4a7a-84ec-ab7467d2c035,Diagnosis,N/A,,10,137055,10802,True,True
{},137060,View,2022-09-01T20:53:49.061931+00:00,2022-09-01T20:53:49.071361+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4141/,137060,False,False,False,834bf845-0342-41e8-94d4-5c6c9f409fe1,Diagnosis,N/A,,10,137060,4141,True,True
{},137061,View,2022-09-01T20:53:49.074798+00:00,2022-09-01T20:53:49.083086+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3602/,137061,False,False,False,65e77c83-e779-4006-8760-660c42a692d4,Diagnosis,N/A,,10,137061,3602,True,True
{},142980,View,2022-09-01T20:55:22.761740+00:00,2022-09-01T20:55:22.781673+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5620/,142980,False,False,False,889bf396-c7de-46bd-94dc-d8b4cb02dc80,Diagnosis,N/A,,10,142980,5620,True,True
{},137064,View,2022-09-01T20:53:49.094076+00:00,2022-09-01T20:53:49.105113+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5582/,137064,False,False,False,5a312288-f033-4cce-8610-a95d43f6e3e9,Diagnosis,N/A,,10,137064,5582,True,True
{},142979,View,2022-09-01T20:55:22.757316+00:00,2022-09-01T20:55:22.764666+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8678/,142979,False,False,False,acc1b08e-46b6-4a8e-8fbe-384689ab13e7,Diagnosis,N/A,,10,142979,8678,True,True
{},137066,View,2022-09-01T20:53:49.128036+00:00,2022-09-01T20:53:49.139389+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3782/,137066,False,False,False,7d243640-4ade-4f9c-a7d6-8f638865a7cd,Diagnosis,N/A,,10,137066,3782,True,True
{},142981,View,2022-09-01T20:55:22.772793+00:00,2022-09-01T20:55:22.779772+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2018/,142981,False,False,False,fe734636-fb07-4a45-ae72-49df1f0fdcab,Diagnosis,N/A,,10,142981,2018,True,True
{},212841,View,2022-09-01T21:12:34.380137+00:00,2022-09-01T21:12:34.388025+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/33063/,212841,False,False,False,d294ab68-9a3b-48f7-b9b9-a6fdbf734bef,Diagnosis,N/A,,10,212841,33063,True,True
{},171732,View,2022-09-01T21:02:30.856424+00:00,2022-09-01T21:02:30.867686+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/17503/,171732,False,False,False,f8f216b3-ab2f-4732-92ea-f103a4f78d43,Test,Coded,,10,171732,17503,True,True
{},137069,View,2022-09-01T20:53:49.129308+00:00,2022-09-01T20:53:49.138891+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2342/,137069,False,False,False,b5076d70-10be-4c9a-8260-db0130013b65,Diagnosis,N/A,,10,137069,2342,True,True
{},142982,View,2022-09-01T20:55:22.789719+00:00,2022-09-01T20:55:22.802666+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1661/,142982,False,False,False,4b0ed358-68de-4761-9826-a283c8c4d087,Drug,N/A,,10,142982,1661,True,True
{},137067,View,2022-09-01T20:53:49.128079+00:00,2022-09-01T20:53:49.140296+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9181/,137067,False,False,False,64d9bd66-b995-4268-b423-a9c5845e522b,Diagnosis,N/A,,10,137067,9181,True,True
{},137071,View,2022-09-01T20:53:49.149944+00:00,2022-09-01T20:53:49.165583+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12781/,137071,False,False,False,fe28150e-80cd-439a-a0e6-c20973d0e2cd,Diagnosis,N/A,,10,137071,12781,True,True
{},149124,View,2022-09-01T20:57:00.195744+00:00,2022-09-01T20:57:00.206122+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5297/,149124,False,False,False,084ac5dd-aba2-4a16-9e2a-4b487ca67dab,Drug,N/A,,10,149124,5297,True,True
{},212840,View,2022-09-01T21:12:34.379287+00:00,2022-09-01T21:12:34.388995+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/35043/,212840,False,False,False,d59fec6a-f55a-4865-bf48-d5e7c63852f8,Diagnosis,N/A,,10,212840,35043,True,True
{},137074,View,2022-09-01T20:53:49.159856+00:00,2022-09-01T20:53:49.168628+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8101/,137074,False,False,False,e0e82133-7173-45e7-a9f4-31df190b6974,Drug,N/A,,10,137074,8101,True,True
{},149125,View,2022-09-01T20:57:00.201331+00:00,2022-09-01T20:57:00.211221+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7638/,149125,False,False,False,38a2e597-fd3b-4aa4-a187-7803cff93ddc,Diagnosis,N/A,,10,149125,7638,True,True
